cap_max,cap_min,ub_in,sink,fixed_source,sink_fixed,cap
830100,783930,190430,0,0.0034363826,21198,46170
913750,854170,209990,0,0.0249732481,24494,59580
1006300,935440,228030,0,0.0298668929,23508,70860
1125800,1049000,254350,0,0.0434694854,18061,76800
1177900,1105600,266780,0,0.0167092958,11160,72300
1202100,1144800,271420,0,0.006885902,7666.7,57300
1236300,1193200,279290,0,0.0126229936,6599.9,43100
1259600,1231200,283420,0,0.0086423942,3592.4,28400
1272400,1254600,286140,0,0.0048527557,914.27,17800
1270900,1261900,285630,1599.4,0,115.91,9000
1269200,1265000,285680,1868.7,0,79.107,4200
1257300,1255300,282570,11931,0,32.174,2000
1202300,1201000,271320,55706,0,542.46,1300
1094300,1089800,247100,111940,0,4610.4,4500
973650,963130,219380,129180,0,7920,10520
970930,951880,219620,17351,0,13703,19050
932570,913500,210440,50255,0,11951,19070
878380,861630,197920,63892,0,9675,16750
860280,840500,194620,29783,0,11187,19780
837820,816600,188590,34605,0,12314,21220
846370,819950,189450,7020.9,0,13374,26420
835920,807850,187960,25820,0,14998,28070
832660,802190,187090,19949,0,15766,30470
822300,786240,186510,29778,0,20153,36060
855040,808400,195960,0,0.0038236983,24161,46640
921760,862680,209290,0,0.0179916482,28279,59080
1014300,941960,231230,0,0.0290382357,26333,72340
1138000,1058200,258750,0,0.0448040367,20337,79800
1177300,1104200,267180,0,0.0121149245,11624,73100
1200500,1141300,272860,0,0.0065174649,7798.1,59200
1248800,1205200,283910,0,0.0180764714,7918.4,43600
1272100,1242200,289440,0,0.0083392057,3437.1,29900
1282100,1262800,291400,0,0.0037166471,1588.3,19300
1281600,1270700,291350,774.93,0,211.02,10900
1277300,1271600,290650,4408.1,0,160.58,5700
1272300,1268800,289320,5380.5,0,263.4,3500
1219400,1216500,277650,53635,0,800.73,2900
1088700,1083800,247280,134230,0,3522.8,4900
984340,973000,222280,114130,0,8671.2,11340
958120,939690,217270,40290,0,15227,18430
924350,904940,209250,46195,0,11588,19410
879490,862360,196960,54509,0,10483,17130
864650,845300,192760,27308,0,11486,19350
837210,816570,187940,39535,0,12515,20640
860870,833980,192790,0,0.0031273653,16251,26890
845390,815630,188860,31668,0,15906,29760
824660,792060,185820,37613,0,18836,32600
813680,774730,182850,30795,0,21924,38950
838990,787450,189290,810.01,0,27522,51540
902270,836350,202900,0,0.0142833529,31002,65920
1011800,930590,229550,0,0.0350002175,28924,81210
1103000,1012400,250510,0,0.0291047892,24107,90600
1141100,1053600,259200,0,0.0104715299,14451,87500
1191400,1112800,270900,0,0.0164744008,10675,78600
1224600,1163800,277930,0,0.0107099047,7068.3,60800
1247800,1204600,283730,0,0.0077110792,4495.2,43200
1246800,1219700,283010,3367.9,0,2937.2,27100
1240200,1225700,281510,7501.2,0,758.94,14500
1240100,1232300,281180,543.31,0,488.74,7800
1236600,1232400,280610,3873.8,0,235.32,4200
1209800,1207600,273530,27126,0,502.64,2200
1198000,1195200,271580,13661,0,1702.6,2800
1146500,1143300,260850,53470,0,1955.2,3200
1051900,1046400,241360,98466,0,3750.2,5500
920720,911570,213790,138210,0,6267.5,9150
834480,819600,192810,96701,0,10741,14880
816060,791320,188600,36541,0,17457,24740
826880,796840,189050,6484.7,0,19987,30040
814070,779930,186410,29330,0,18060,34140
847350,801370,196100,0,0.0045004132,21381,45980
906930,853090,207270,0,0.01627735,20576,53840
922500,864030,211950,2625,0,18947,58470
919350,854790,210640,20638,0,20384,64560
971830,897520,222310,0,0.0136017226,19120,74310
1026700,947270,233400,0,0.0153234155,20686,79430
1108500,1025200,250930,0,0.0280595067,17576,83300
1132200,1050300,255670,0,0.0052377224,11637,81900
1158200,1084400,261960,0,0.0069167863,9349.1,73800
1175900,1112400,266160,0,0.0044943234,8201.2,63500
1214600,1163800,273510,0,0.0138849015,6800.1,50800
1219300,1182200,274120,0,0.0011335856,1947.5,37100
1218000,1194900,273780,1691,0,600.47,23100
1217000,1202600,273460,1345.8,0,239.23,14400
1212600,1203600,272580,4674,0,267.1,9000
1209000,1203700,271560,3829.3,0,231.13,5300
1202900,1199200,270440,7085.3,0,454.13,3700
1190200,1187500,268060,13872,0,863,2700
1152200,1150300,259210,38996,0,1492.7,1900
1070600,1066600,240620,84713,0,3170,4000
986260,977360,223980,90821,0,8835.4,8900
970370,953560,218380,27560,0,9938.4,16810
965160,941250,218170,19176,0,11927,23910
963430,935560,215070,14978,0,13661,27870
929920,895070,208220,47379,0,12930,34850
942700,898160,211890,3844.8,0,14865,44540
954560,902760,213880,4603.8,0,17959,51800
978220,922790,220120,0,0.0034517813,16066,55430
1014100,951520,228900,0,0.0072404193,16802,62580
1067600,998920,240780,0,0.0145500022,21059,68680
1123300,1055500,253490,0,0.017255209,13708,67800
1155700,1094000,260510,0,0.0091221889,11131,61700
1177800,1129400,265510,0,0.0061333681,7442.7,48400
1205700,1170300,271420,0,0.009488016,6696.4,35400
1216400,1192600,274450,0,0.0029711166,3322.9,23800
1228800,1213900,276550,0,0.0044355996,2175.5,14900
1226200,1218800,275590,3357.4,0,510.76,7400
1225800,1221700,275590,884.9,0,124.11,4100
1216800,1215100,273500,9172.7,0,39.846,1700
1158200,1156500,260140,59246,0,594.12,1700
1055900,1050300,238020,106940,0,4486.3,5600
898990,887900,203700,165790,0,9772.5,11090
891430,870670,202160,23179,0,15765,20760
871690,849790,198050,33691,0,13490,21900
841260,821150,189050,41534,0,13242,20110
823910,803270,185830,29237,0,16567,20640
806270,783610,181190,30370,0,14345,22660
821650,792930,185080,1696.8,0,16682,28720
824640,791860,185900,14871,0,16409,32780
831290,796830,187830,11085,0,18314,34460
802520,764980,180890,46386,0,19304,37540
838750,789150,188840,0,0.0048079516,26408,49600
935670,871540,210320,0,0.0295950237,27043,64130
1039500,963170,233920,0,0.0334216364,26244,76330
1142400,1059300,256440,0,0.0353843142,22020,83100
1195200,1113600,268800,0,0.0162664753,13877,81600
1211500,1148400,271680,0,0.0037170821,10228,63100
1250000,1203600,281790,0,0.0134098917,6618,46400
1272900,1241600,285680,0,0.0081673844,3827.1,31300
1282100,1264700,287840,0,0.0033609987,1632.6,17400
1280300,1270600,287400,2315.3,0,386.03,9700
1278100,1273100,286990,2472.8,0,326.67,5000
1263300,1261600,284430,15076,0,509.87,1700
1200700,1199600,270990,63007,0,606.47,1100
1095800,1091500,246710,108860,0,3635.3,4300
938270,928550,209040,166280,0,7996,9720
923920,904060,206680,30681,0,15245,19860
894670,876290,198110,41353,0,10947,18380
856770,838640,192070,49094,0,9662.4,18130
857670,836880,193410,10983,0,11101,20790
830580,809260,186080,38879,0,11268,21320
863850,837790,193070,0,0.0081491148,14970,26060
839330,812220,189360,38555,0,15959,27110
853030,821210,193130,3503.8,0,17084,31820
826920,794170,187440,41043,0,16936,32750
860840,816240,194250,0,0.0045743617,22866,44600
911740,855890,207310,0,0.0114702684,25408,55850
1034100,967380,235260,0,0.0424250729,24046,66720
1137700,1063800,258580,0,0.0364356866,17966,73900
1169200,1100100,264790,0,0.0090869546,12378,69100
1194000,1138900,268880,0,0.0076166862,9213.2,55100
1233300,1194500,278340,0,0.014513898,6789.8,38800
1261400,1235000,284110,0,0.0105219888,3994,26400
1275300,1259800,287250,0,0.0053347253,1657,15500
1271700,1263500,286400,3808.4,0,499.97,8200
1270500,1266700,285740,1400.2,0,144.24,3800
1261500,1259800,283250,9070.3,0,68.396,1700
1205800,1204700,270610,55887,0,625.16,1100
1087200,1083800,244850,121510,0,4470.2,3400
970460,961610,216900,124530,0,9420.5,8850
948590,933200,212550,34044,0,13290,15390
905960,889000,201210,53886,0,12993,16960
871310,854420,194010,44928,0,8816,16890
833920,817210,187000,47688,0,9957.9,16710
796620,779190,176880,47126,0,12715,17430
829210,805730,184940,0,0.0077911175,14162,23480
805310,780510,181110,37360,0,15539,24800
819890,789040,184970,2517.8,0,15668,30850
809520,773310,184760,28257,0,16690,36210
836600,789660,189890,0,0.0021190134,22768,46940
936760,875300,211720,0,0.0313780504,27795,61460
1044700,971650,238090,0,0.0358688938,24732,73050
1135800,1059100,257610,0,0.0319504981,19951,76700
1160500,1088200,265020,0,0.0056618383,12906,72300
1194500,1135500,273020,0,0.010976119,8609.6,59000
1243800,1198300,282910,0,0.0184740528,6457.6,45500
1264200,1234100,287350,0,0.0076858498,4123.7,30100
1271400,1253600,289030,0,0.0026176867,1293.5,17800
1269400,1260800,288780,2159.8,0,447.73,8600
1266800,1263000,288100,2758.6,0,335.79,3800
1256200,1254100,284930,10771,0,139.83,2100
1197100,1195500,272350,59859,0,479.02,1600
1105100,1101000,249300,95472,0,3420.1,4100
968140,958220,220840,145070,0,8258.7,9920
951670,934030,217570,29557,0,12707,17640
928880,909380,212150,35286,0,10614,19500
878170,860190,199860,60651,0,8661.4,17980
856310,837400,196840,33190,0,9889.1,18910
837730,816900,190720,30186,0,9974.3,20830
879360,852980,197840,0,0.0110726869,15005,26380
847200,820010,191260,46750,0,13559,27190
848770,818170,189220,14500,0,17562,30600
833920,797910,185560,32094,0,18685,36010
843080,797340,186230,12669,0,25150,45740
948300,886100,213690,0,0.032974466,29484,62200
1038100,966490,232080,0,0.0285240767,26060,71610
1140800,1064500,253750,0,0.036370003,19740,76300
1169900,1099300,262420,0,0.0080816912,11743,70600
1203500,1146400,270210,0,0.0109482796,8373.8,57100
1253100,1208900,279620,0,0.0186828483,5825,44200
1275900,1246700,284530,0,0.0084718779,3723.8,29200
1283000,1265700,286410,0,0.0025080691,1108.7,17300
1277900,1269500,285260,5300,0,162.47,8400
1277100,1273200,285130,1005.7,0,48.167,3900
1269100,1267100,283140,8183.7,0,192.95,2000
1207100,1205600,268900,62681,0,462,1500
1090700,1085800,243390,120660,0,2904.7,4900
965770,956130,211450,132910,0,8888.6,9640
922240,905620,203230,56966,0,13270,16620
913120,893980,201170,22372,0,12489,19140
864030,846820,192350,59220,0,9097.2,17210
834700,816790,185690,40117,0,10901,17910
823190,802020,183280,24417,0,14530,21170
848260,819700,189380,0,0.003211188,15865,28560
855810,824260,192720,9003.5,0,14093,31550
828340,794520,185290,44071,0,18200,33820
805960,762360,183710,43525,0,21095,43600
849000,793990,192500,0,0.0079220497,25932,55010
947260,876920,212660,0,0.0289329679,30116,70340
1022900,940070,231630,0,0.0203023185,30382,82830
1113200,1023500,251080,0,0.0299808604,24295,89700
1162900,1075200,261780,0,0.014746183,16716,87700
1200500,1124100,269660,0,0.0111836096,10422,76400
1246600,1186100,279490,0,0.0155269912,7628.1,60500
1267100,1224200,284500,0,0.0068693723,4290.1,42900
1272400,1244700,285480,0,0.0012351559,1939.4,27700
1263700,1248200,283830,9436.3,0,550.48,15500
1261900,1253800,283570,2237.5,0,129.79,8100
1256400,1251800,282860,5628.4,0,100.46,4600
1240200,1236400,279240,16865,0,265.17,3800
1222400,1219300,274860,19380,0,1170,3100
1163700,1161200,262670,60361,0,2856.6,2500
1049700,1044400,236780,118240,0,3506.2,5300
942620,932340,213240,115060,0,5165.2,10280
812940,800350,183420,138890,0,10515,12590
796060,774930,183630,32071,0,15184,21130
792430,765650,184290,20469,0,15412,26780
778160,745960,177770,32243,0,17595,32200
835940,795010,190390,0,0.0156131193,19167,40930
868740,819100,197890,0,0.0049227892,22278,49640
882030,825480,201280,5058.7,0,17982,56550
866090,802830,200180,33065,0,20091,63260
931000,858630,214270,0,0.0192700857,20332,72370
1009000,931340,229970,0,0.0256131193,19734,77660
1074200,994130,243000,0,0.0207625386,17587,80070
1107400,1028700,248910,0,0.0089051285,9966.2,78700
1134400,1062700,255930,0,0.0070411936,8559.1,71700
1156300,1093900,260990,0,0.0057962504,8339.9,62400
1197500,1145300,270540,0,0.0148618905,7388.3,52200
1197600,1158400,270540,1639.1,0,2306.7,39200
1195600,1167900,270090,2640.4,0,717.94,27700
1195700,1177400,270060,219.05,0,422.46,18300
1193300,1182600,269870,2667.1,0,320.68,10700
1188700,1181700,268960,4919.5,0,113.64,7000
1179200,1174600,266550,9890.3,0,770.65,4600
1162900,1160200,263180,16940,0,1244.4,2700
1112500,1110600,251750,51742,0,1157.9,1900
1045300,1040500,236590,71423,0,3719.7,4800
979060,969670,223360,73433,0,7020.4,9390
959390,942050,219210,31892,0,11852,17340
963460,939660,219360,9627.6,0,12511,23800
937210,909710,211620,38306,0,10550,27500
930490,894840,210700,22737,0,13113,35650
949290,904560,212970,109.52,0,18683,44730
953580,902780,215650,13428,0,16858,50800
979480,919770,221990,0,0.0028996912,15200,59710
979330,915860,222160,17811,0,18942,63470
1044600,973830,238140,0,0.0192048371,22543,70770
1088800,1020000,248220,0,0.0126851973,17362,68800
1121900,1061000,256210,0,0.0100622037,11766,60900
1140200,1091100,260390,0,0.0049993475,9083.9,49100
1181900,1143100,270190,0,0.0148257862,6499.9,38800
1187400,1161300,271300,0,0.0008450563,2917.9,26100
1201000,1184200,273970,0,0.0050058724,1819.8,16800
1200800,1191500,274160,529.25,0,416.52,9300
1195700,1190700,273170,5376.5,0,243.09,5000
1186700,1184300,270310,9210.1,0,263.68,2400
1138300,1136400,259620,49168,0,459.87,1900
1048000,1042900,237250,94481,0,3952.9,5100
908630,899130,205490,147610,0,9831.6,9500
891260,872270,200840,33568,0,16010,18990
875570,855260,196250,28900,0,14510,20310
847150,827570,191470,41409,0,11597,19580
818540,798460,185280,40804,0,12038,20080
796400,775860,179620,34375,0,12007,20540
803410,779420,180420,7968.9,0,14966,23990
797890,770130,180130,22177,0,15140,27760
791040,759540,180420,25670,0,17433,31500
791060,754280,178390,20001,0,20605,36780
837870,787060,186920,0,0.0085045022,25583,50810
952430,886730,212630,0,0.0363452086,27504,65700
1022400,945350,231310,0,0.0190182261,24160,77050
1110800,1029000,254620,0,0.0295197703,21291,81800
1165200,1088400,264430,0,0.0181813041,13152,76800
1196600,1134300,270900,0,0.0094553917,9140.6,62300
1240500,1195300,281740,0,0.0155704902,7627.7,45200
1259800,1229400,286630,0,0.0066710166,3994.4,30400
1271200,1252200,288880,0,0.0042226282,1547.3,19000
1270300,1261000,288630,1398.3,0,244.15,9300
1267700,1263100,287920,2719.8,0,275.86,4600
1257400,1255100,284740,10286,0,113.73,2300
1200700,1199200,272530,57262,0,834.57,1500
1088500,1084300,247780,115720,0,3210.9,4200
939010,928440,215600,158360,0,9283.6,10570
937220,919790,214110,15079,0,15056,17430
925880,906360,209370,24495,0,12244,19520
870300,853050,199060,65778,0,11537,17250
861200,841600,197010,21445,0,13094,19600
842030,819900,191770,32231,0,12494,22130
845730,822410,192850,9577.8,0,15579,23320
841060,814520,192320,18525,0,16368,26540
833020,803400,190050,24071,0,18461,29620
797940,765620,183360,50403,0,18947,32320
828950,786720,190530,0,0.004464744,21820,42230
935710,876020,214860,0,0.0336204272,27361,59690
1022800,951930,235160,0,0.0266797164,26280,70870
1120000,1046500,254030,0,0.0343794858,18901,73500
1158700,1090800,262430,0,0.0119757275,11857,67900
1195100,1137700,270250,0,0.0114767932,9374.8,57400
1242300,1199300,280290,0,0.017349167,6764.1,43000
1263100,1233400,285150,0,0.0071368916,3053.8,29700
1273600,1256600,286760,0,0.0037154726,2251.6,17000
1273000,1264000,286630,928.79,0,381.8,9000
1269200,1264500,285580,3964.5,0,234.67,4700
1261600,1259300,284210,7865.7,0,85.929,2300
1195400,1193300,270070,67206,0,656.58,2100
1094900,1090100,246390,104490,0,3298.4,4800
956900,947390,217220,145980,0,8763.3,9510
940140,921780,212390,31662,0,13307,18360
907920,889860,203700,42784,0,12180,18060
887380,868790,198460,31166,0,10184,18590
879050,858030,195130,21025,0,9464.5,21020
853800,831730,187600,37305,0,11596,22070
843070,818890,188910,24241,0,14847,24180
842720,815560,188220,15406,0,14126,27160
827150,795950,186050,32444,0,15638,31200
827070,793650,185720,17256,0,17837,33420
853250,810250,191860,0,0.0014207665,23362,43000
932600,876210,210270,0,0.0229196572,23777,56390
1007500,943670,225800,0,0.0234533908,24769,63830
1111200,1039000,247230,0,0.0364574362,19083,72200
1155300,1088300,258550,0,0.013676541,11583,67000
1200900,1144000,267490,0,0.0160346253,9158.3,56900
1239400,1195800,276630,0,0.0135081996,6852,43600
1261300,1231300,280640,0,0.0077380486,3140,30000
1271400,1253900,282520,0,0.0038407064,1591.6,17500
1269600,1260900,282270,2339.6,0,439.36,8700
1268200,1263800,282070,1547.4,0,110.27,4400
1260900,1258100,280620,7501.2,0,167.67,2800
1202000,1200700,267250,59287,0,367.67,1300
1070500,1066500,239330,134900,0,4801.9,4000
933850,922080,208410,146690,0,8513.7,11770
952210,932150,210910,0,0.0012910957,15861,20060
915010,895800,202890,49149,0,12118,19210
872980,855860,192550,52335,0,9788.3,17120
883270,863970,195420,1771.5,0,10860,19300
829980,810250,185360,64382,0,11247,19730
857950,831270,192410,0,0.0050276219,13676,26680
844800,815880,191750,28029,0,15276,28920
843760,813420,190070,15775,0,15581,30340
838610,802960,188440,23209,0,17822,35650
845970,800620,190020,15272,0,21319,45350
949000,888590,217440,0,0.0325812345,26884,60410
1043100,974620,236410,0,0.0307307843,27067,68480
1120800,1046100,256040,0,0.0252999261,19365,74700
1163200,1092000,264580,0,0.0129331419,12821,71200
1216500,1156200,278030,0,0.0188659794,9642.1,60300
1249200,1204800,285850,0,0.0115768411,6828.5,44400
1277800,1247000,292120,0,0.0108934708,3636.3,30800
1287600,1268100,294530,0,0.0034800557,1233.7,19500
1285600,1275500,294170,2232,0,303.14,10100
1282400,1276900,293550,3451.7,0,397.23,5500
1272500,1269400,291130,10211,0,352.97,3100
1208500,1206100,277200,64784,0,780.1,2400
1103600,1098700,252910,108920,0,3856.1,4900
964430,954980,221660,146750,0,9173.3,9450
955050,936670,220460,24065,0,12764,18380
924510,904290,212550,43014,0,11142,20220
911150,891040,208730,25486,0,9148,20110
886690,867420,201170,35335,0,10305,19270
844920,823460,191250,54533,0,12017,21460
866510,839740,194550,0,0.0026211666,14856,26770
861540,830140,191620,22515,0,16055,31400
859690,824590,192980,20395,0,18829,35100
846850,805530,191330,33354,0,21772,41320
868640,816080,193330,4236,0,26318,52560
956800,887080,211450,0,0.0246570099,28864,69720
1047600,961650,233820,0,0.026187742,31966,85950
1176200,1077900,262290,0,0.0444995433,25280,98300
1204800,1110700,266620,0,0.0062586454,12594,94100
1243800,1162900,274610,0,0.012510766,10598,80900
1284700,1221900,283990,0,0.0141737353,9074.8,62800
1306800,1264100,289110,0,0.0076997695,4987.4,42700
1312500,1285000,290640,0,0.0013108008,3401.9,27500
1310400,1294700,289810,3096.3,0,711.26,15700
1313800,1306600,290390,0,0.0011514202,263.61,7200
1310300,1306300,289000,3599.1,0,264.19,4000
1286600,1284500,284190,24131,0,367.8,2100
1260600,1258400,277320,27375,0,1911.5,2200
1221000,1217600,269760,42226,0,2500.1,3400
1096600,1092500,243280,127190,0,4539.8,4100
961060,953540,212580,141490,0,7768.7,7520
869600,855650,191230,102810,0,9821.8,13950
813650,793780,180290,70825,0,17223,19870
798920,772490,179830,31214,0,17691,26430
795960,763960,178500,20430,0,19459,32000
